UserId,Product2Id,ProductName
0052x000002Q1BbAAK,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E1mbAAC,"DNN Failover License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003Xj1qAAC,01t2x000001E1m2AAC,"DNN Production License EVOQ, STANDARD EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1lCAAS,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E38rAAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x000003Xj1qAAC,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x0000049BoSAAU,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mbAAC,"DNN Failover License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000003XjMjAAK,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x0000048sB8AAI,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1knAAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002UMaMAAW,01t2x000001E0d8AAC,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1kxAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, PLATINUM SUCCESS"
0052x000003Xp4eAAC,01t2x000000Jo9nAAC,Kayako OnPremise KC CASE SILVER
0052x0000020uJLAAY,01t2x000001DpbnAAC,FogBugz:Kiln:Standard:Standard
0052x000002UMaMAAW,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000002UMaMAAW,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003Xj1qAAC,01t2x000001E1mCAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x000003Xj1qAAC,01t2x000001E1l3AAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002UMaMAAW,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002UMaMAAW,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000003qrnIAAQ,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003qrnIAAQ,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000002QDFNAA4,01t2x000001E1m2AAC,"DNN Production License EVOQ, STANDARD EDITION, PLATINUM SUCCESS"
